Customer ID,Frequency,Monetary,Last_Order,Order_Num,Recency,R,F,M,Segment
CUST8798,12,6324,ORD089080,89080,10920,2,4,3,At Risk
CUST8799,9,4705,ORD095087,95087,4913,3,2,2,Promising
CUST8800,11,3765,ORD099783,99783,217,5,3,1,Loyal
CUST8801,12,9438,ORD098218,98218,1782,5,4,5,Champions
CUST8802,17,11159,ORD092127,92127,7873,3,5,5,Loyal
CUST8803,9,5290,ORD096348,96348,3652,4,2,2,New Customers
CUST8804,9,6063,ORD076807,76807,23193,1,2,3,Hibernating
CUST8805,12,7118,ORD099948,99948,52,5,4,4,Champions
CUST8806,5,5051,ORD082070,82070,17930,1,1,2,Lost
CUST8807,13,8383,ORD090545,90545,9455,2,4,4,At Risk
CUST8808,16,9467,ORD092786,92786,7214,3,5,5,Loyal
CUST8809,17,10739,ORD099706,99706,294,5,5,5,Champions
CUST8810,10,8183,ORD095565,95565,4435,4,3,4,Loyal
CUST8811,13,6963,ORD076141,76141,23859,1,4,3,At Risk
CUST8812,18,9318,ORD085112,85112,14888,1,5,5,At Risk
CUST8813,13,8937,ORD091461,91461,8539,2,4,5,At Risk
CUST8814,10,8321,ORD089816,89816,10184,2,3,4,At Risk
CUST8815,9,7153,ORD097164,97164,2836,4,2,4,New Customers
CUST8816,14,7460,ORD094959,94959,5041,3,5,4,Loyal
CUST8817,9,4898,ORD096343,96343,3657,4,2,2,New Customers
CUST8818,9,7002,ORD094186,94186,5814,3,2,4,Potential Loyalists
CUST8819,7,5232,ORD079413,79413,20587,1,1,2,Lost
CUST8820,12,8759,ORD090635,90635,9365,2,4,5,At Risk
CUST8821,7,5307,ORD095220,95220,4780,3,1,2,Promising
CUST8822,12,8160,ORD079215,79215,20785,1,4,4,At Risk
CUST8823,6,2310,ORD050855,50855,49145,1,1,1,Lost
CUST8824,10,4674,ORD092291,92291,7709,3,3,2,Loyal
CUST8825,9,4743,ORD091294,91294,8706,2,2,2,Promising
CUST8826,12,6118,ORD096996,96996,3004,4,4,3,Loyal
CUST8827,7,2953,ORD086015,86015,13985,2,1,1,Promising
CUST8828,10,7842,ORD095813,95813,4187,4,3,4,Loyal
CUST8829,11,8571,ORD098716,98716,1284,5,3,5,Loyal
CUST8830,2,813,ORD095899,95899,4101,4,1,1,New Customers
CUST8831,9,5006,ORD084296,84296,15704,1,2,2,Promising
CUST8832,5,1762,ORD057625,57625,42375,1,1,1,Lost
CUST8833,10,6319,ORD087789,87789,12211,2,3,3,At Risk
CUST8834,12,7265,ORD095338,95338,4662,4,4,4,Champions
CUST8835,16,6695,ORD096016,96016,3984,4,5,3,Loyal
CUST8836,13,4096,ORD075945,75945,24055,1,4,1,At Risk
CUST8837,11,6653,ORD093293,93293,6707,3,3,3,Loyal
CUST8838,18,9118,ORD092214,92214,7786,3,5,5,Loyal
CUST8839,10,5920,ORD096283,96283,3717,4,3,3,Loyal
CUST8840,12,5519,ORD098541,98541,1459,5,4,2,Loyal
CUST8841,8,6441,ORD099217,99217,783,5,2,3,New Customers
CUST8842,11,5598,ORD098339,98339,1661,5,3,2,Loyal
CUST8843,16,11985,ORD091412,91412,8588,2,5,5,At Risk
CUST8844,11,6711,ORD096780,96780,3220,4,3,3,Loyal
CUST8845,15,9287,ORD097693,97693,2307,4,5,5,Champions
CUST8846,16,7112,ORD094200,94200,5800,3,5,4,Loyal
CUST8847,12,6438,ORD098907,98907,1093,5,4,3,Loyal
CUST8848,7,4010,ORD099690,99690,310,5,1,1,New Customers
CUST8849,9,6175,ORD095905,95905,4095,4,2,3,New Customers
CUST8850,11,5719,ORD097049,97049,2951,4,3,2,Loyal
CUST8851,12,5914,ORD099230,99230,770,5,4,3,Loyal
CUST8852,11,4718,ORD099410,99410,590,5,3,2,Loyal
CUST8853,10,5392,ORD095473,95473,4527,4,3,2,Loyal
CUST8854,9,5417,ORD092503,92503,7497,3,2,2,Promising
CUST8855,8,4705,ORD061919,61919,38081,1,2,2,Promising
CUST8856,12,6627,ORD099757,99757,243,5,4,3,Loyal
CUST8857,13,6381,ORD098970,98970,1030,5,4,3,Loyal
CUST8858,13,7420,ORD099908,99908,92,5,4,4,Champions
CUST8859,8,6430,ORD081806,81806,18194,1,2,3,Hibernating
CUST8860,6,3964,ORD084301,84301,15699,1,1,1,Lost
CUST8861,7,5001,ORD080498,80498,19502,1,1,2,Lost
CUST8862,13,7139,ORD092318,92318,7682,3,4,4,Loyal
CUST8863,11,7244,ORD099184,99184,816,5,3,4,Loyal
CUST8864,10,5950,ORD086525,86525,13475,2,3,3,At Risk
CUST8865,13,6145,ORD096659,96659,3341,4,4,3,Loyal
CUST8866,12,4308,ORD091342,91342,8658,2,4,1,At Risk
CUST8867,11,4603,ORD098870,98870,1130,5,3,2,Loyal
CUST8868,9,8410,ORD094846,94846,5154,3,2,4,Potential Loyalists
CUST8869,17,8950,ORD099093,99093,907,5,5,5,Champions
CUST8870,12,5656,ORD096098,96098,3902,4,4,2,Loyal
CUST8871,19,10736,ORD084387,84387,15613,1,5,5,At Risk
CUST8872,13,7210,ORD097579,97579,2421,4,4,4,Champions
CUST8873,10,5591,ORD086959,86959,13041,2,3,2,At Risk
CUST8874,8,5595,ORD095692,95692,4308,4,2,2,New Customers
CUST8875,10,5457,ORD095621,95621,4379,4,3,2,Loyal
CUST8876,11,4740,ORD093656,93656,6344,3,3,2,Loyal
CUST8877,20,13673,ORD097393,97393,2607,4,5,5,Champions
CUST8878,15,8608,ORD098525,98525,1475,5,5,5,Champions
CUST8879,8,5141,ORD087156,87156,12844,2,2,2,Promising
CUST8880,7,5148,ORD080999,80999,19001,1,1,2,Lost
CUST8881,12,5901,ORD091941,91941,8059,3,4,3,Loyal
CUST8882,9,5222,ORD090018,90018,9982,2,2,2,Promising
CUST8883,12,5871,ORD092337,92337,7663,3,4,3,Loyal
CUST8884,14,7083,ORD096731,96731,3269,4,5,4,Champions
CUST8885,11,5168,ORD099285,99285,715,5,3,2,Loyal
CUST8886,8,6438,ORD094576,94576,5424,3,2,3,Potential Loyalists
CUST8887,16,10619,ORD099125,99125,875,5,5,5,Champions
CUST8888,13,6579,ORD092824,92824,7176,3,4,3,Loyal
CUST8889,9,6428,ORD094274,94274,5726,3,2,3,Potential Loyalists
CUST8890,15,9916,ORD098394,98394,1606,5,5,5,Champions
CUST8891,7,4482,ORD085733,85733,14267,2,1,1,Promising
CUST8892,9,4840,ORD087941,87941,12059,2,2,2,Promising
CUST8893,5,3339,ORD085105,85105,14895,1,1,1,Lost
CUST8894,13,9950,ORD093730,93730,6270,3,4,5,Loyal
CUST8895,11,9605,ORD099168,99168,832,5,3,5,Loyal
CUST8896,6,3654,ORD042247,42247,57753,1,1,1,Lost
CUST8897,10,5711,ORD097880,97880,2120,4,3,2,Loyal
CUST8898,11,5201,ORD087203,87203,12797,2,3,2,At Risk
CUST8899,14,7688,ORD097643,97643,2357,4,5,4,Champions
CUST8900,11,7884,ORD078754,78754,21246,1,3,4,At Risk
CUST8901,8,3271,ORD097460,97460,2540,4,2,1,New Customers
CUST8902,8,4472,ORD094439,94439,5561,3,2,1,Promising
CUST8903,14,6839,ORD083493,83493,16507,1,5,3,At Risk
CUST8904,10,6419,ORD068467,68467,31533,1,3,3,At Risk
CUST8905,13,7170,ORD091897,91897,8103,3,4,4,Loyal
CUST8906,18,12082,ORD098915,98915,1085,5,5,5,Champions
CUST8907,12,8020,ORD090838,90838,9162,2,4,4,At Risk
CUST8908,9,4149,ORD099446,99446,554,5,2,1,New Customers
CUST8909,7,3868,ORD099931,99931,69,5,1,1,New Customers
CUST8910,14,8108,ORD099017,99017,983,5,5,4,Champions
CUST8911,10,5372,ORD099052,99052,948,5,3,2,Loyal
CUST8912,13,7839,ORD098279,98279,1721,5,4,4,Champions
CUST8913,17,11372,ORD099388,99388,612,5,5,5,Champions
CUST8914,8,4944,ORD075207,75207,24793,1,2,2,Promising
CUST8915,14,7953,ORD086047,86047,13953,2,5,4,At Risk
CUST8916,11,5279,ORD096760,96760,3240,4,3,2,Loyal
CUST8917,10,5211,ORD099960,99960,40,5,3,2,Loyal
CUST8918,16,10855,ORD099160,99160,840,5,5,5,Champions
CUST8919,13,7223,ORD096019,96019,3981,4,4,4,Champions
CUST8920,10,8844,ORD090960,90960,9040,2,3,5,At Risk
CUST8921,13,6527,ORD077641,77641,22359,1,4,3,At Risk
CUST8922,10,5097,ORD092360,92360,7640,3,3,2,Loyal
CUST8923,8,3995,ORD092808,92808,7192,3,2,1,Promising
CUST8924,13,7417,ORD088273,88273,11727,2,4,4,At Risk
CUST8925,18,11130,ORD094288,94288,5712,3,5,5,Loyal
CUST8926,11,4705,ORD086066,86066,13934,2,3,2,At Risk
CUST8927,11,5869,ORD096914,96914,3086,4,3,3,Loyal
CUST8928,9,5313,ORD082705,82705,17295,1,2,2,Promising
CUST8929,7,2717,ORD085852,85852,14148,2,1,1,Promising
CUST8930,13,9411,ORD099574,99574,426,5,4,5,Champions
CUST8931,11,7351,ORD096041,96041,3959,4,3,4,Loyal
CUST8932,11,5366,ORD088915,88915,11085,2,3,2,At Risk
CUST8933,13,10729,ORD094746,94746,5254,3,4,5,Loyal
CUST8934,11,10208,ORD096087,96087,3913,4,3,5,Loyal
CUST8935,11,5736,ORD076453,76453,23547,1,3,2,At Risk
CUST8936,16,7793,ORD099370,99370,630,5,5,4,Champions
CUST8937,10,5150,ORD097567,97567,2433,4,3,2,Loyal
CUST8938,14,8655,ORD096627,96627,3373,4,5,5,Champions
CUST8939,16,7662,ORD094329,94329,5671,3,5,4,Loyal
CUST8940,8,5403,ORD096973,96973,3027,4,2,2,New Customers
CUST8941,15,8843,ORD097151,97151,2849,4,5,5,Champions
CUST8942,9,4340,ORD066023,66023,33977,1,2,1,Promising
CUST8943,7,2362,ORD099683,99683,317,5,1,1,New Customers
CUST8944,15,8964,ORD081154,81154,18846,1,5,5,At Risk
CUST8945,10,8156,ORD086882,86882,13118,2,3,4,At Risk
CUST8946,14,10209,ORD099369,99369,631,5,5,5,Champions
CUST8947,9,4754,ORD097865,97865,2135,4,2,2,New Customers
CUST8948,13,8532,ORD096686,96686,3314,4,4,4,Champions
CUST8949,6,1998,ORD090117,90117,9883,2,1,1,Promising
CUST8950,15,6723,ORD097226,97226,2774,4,5,3,Loyal
CUST8951,12,8626,ORD097390,97390,2610,4,4,5,Champions
CUST8952,12,6700,ORD096126,96126,3874,4,4,3,Loyal
CUST8953,14,7027,ORD099100,99100,900,5,5,4,Champions
CUST8954,12,6036,ORD090468,90468,9532,2,4,3,At Risk
CUST8955,8,6420,ORD094263,94263,5737,3,2,3,Potential Loyalists
CUST8956,12,6391,ORD096821,96821,3179,4,4,3,Loyal
CUST8957,8,4059,ORD084352,84352,15648,1,2,1,Promising
CUST8958,7,3503,ORD096792,96792,3208,4,1,1,New Customers
CUST8959,9,4373,ORD090621,90621,9379,2,2,1,Promising
CUST8960,16,9485,ORD096729,96729,3271,4,5,5,Champions
CUST8961,11,6967,ORD074510,74510,25490,1,3,3,At Risk
CUST8962,12,6687,ORD097222,97222,2778,4,4,3,Loyal
CUST8963,8,5353,ORD098353,98353,1647,5,2,2,New Customers
CUST8964,10,5755,ORD099335,99335,665,5,3,3,Loyal
CUST8965,10,4760,ORD071460,71460,28540,1,3,2,At Risk
CUST8966,12,6272,ORD088873,88873,11127,2,4,3,At Risk
CUST8967,14,9359,ORD083991,83991,16009,1,5,5,At Risk
CUST8968,11,5605,ORD093346,93346,6654,3,3,2,Loyal
CUST8969,5,2935,ORD072653,72653,27347,1,1,1,Lost
CUST8970,11,6702,ORD089629,89629,10371,2,3,3,At Risk
CUST8971,14,8017,ORD089329,89329,10671,2,5,4,At Risk
CUST8972,11,7751,ORD093811,93811,6189,3,3,4,Loyal
CUST8973,15,9869,ORD081379,81379,18621,1,5,5,At Risk
CUST8974,10,4614,ORD095226,95226,4774,3,3,2,Loyal
CUST8975,15,11237,ORD096183,96183,3817,4,5,5,Champions
CUST8976,15,7967,ORD096305,96305,3695,4,5,4,Champions
CUST8977,10,6017,ORD094095,94095,5905,3,3,3,Loyal
CUST8978,13,7005,ORD087969,87969,12031,2,4,4,At Risk
CUST8979,5,5090,ORD078278,78278,21722,1,1,2,Lost
CUST8980,6,4928,ORD075686,75686,24314,1,1,2,Lost
CUST8981,8,5585,ORD092125,92125,7875,3,2,2,Promising
CUST8982,10,6115,ORD047979,47979,52021,1,3,3,At Risk
CUST8983,7,4688,ORD086632,86632,13368,2,1,2,Promising
CUST8984,8,3656,ORD052752,52752,47248,1,2,1,Promising
CUST8985,10,3872,ORD071759,71759,28241,1,3,1,At Risk
CUST8986,14,8020,ORD094880,94880,5120,3,5,4,Loyal
CUST8987,12,7480,ORD091781,91781,8219,3,4,4,Loyal
CUST8988,12,9716,ORD091821,91821,8179,3,4,5,Loyal
CUST8989,13,7985,ORD087637,87637,12363,2,4,4,At Risk
CUST8990,4,3368,ORD089930,89930,10070,2,1,1,Promising
CUST8991,8,6958,ORD076352,76352,23648,1,2,3,Hibernating
CUST8992,15,5752,ORD096289,96289,3711,4,5,2,Loyal
CUST8993,9,4348,ORD083172,83172,16828,1,2,1,Promising
CUST8994,10,5040,ORD098773,98773,1227,5,3,2,Loyal
CUST8995,9,4956,ORD089343,89343,10657,2,2,2,Promising
CUST8996,8,4629,ORD089870,89870,10130,2,2,2,Promising
CUST8997,18,10371,ORD089020,89020,10980,2,5,5,At Risk
CUST8998,16,9219,ORD098511,98511,1489,5,5,5,Champions
CUST8999,17,10742,ORD093257,93257,6743,3,5,5,Loyal
CUST9000,17,9001,ORD096522,96522,3478,4,5,5,Champions
CUST9001,6,4002,ORD085839,85839,14161,2,1,1,Promising
CUST9002,10,6264,ORD096893,96893,3107,4,3,3,Loyal
CUST9003,8,4766,ORD099750,99750,250,5,2,2,New Customers
CUST9004,16,9424,ORD099368,99368,632,5,5,5,Champions
CUST9005,11,6123,ORD091361,91361,8639,2,3,3,At Risk
CUST9006,9,3092,ORD093925,93925,6075,3,2,1,Promising
CUST9007,5,3672,ORD054424,54424,45576,1,1,1,Lost
CUST9008,15,10354,ORD096446,96446,3554,4,5,5,Champions
CUST9009,12,6224,ORD095857,95857,4143,4,4,3,Loyal
CUST9010,13,6419,ORD098069,98069,1931,5,4,3,Loyal
CUST9011,13,5371,ORD098006,98006,1994,5,4,2,Loyal
CUST9012,12,8061,ORD083504,83504,16496,1,4,4,At Risk
CUST9013,14,9120,ORD087058,87058,12942,2,5,5,At Risk
CUST9014,10,5317,ORD091145,91145,8855,2,3,2,At Risk
CUST9015,14,7291,ORD093975,93975,6025,3,5,4,Loyal
CUST9016,15,7186,ORD099719,99719,281,5,5,4,Champions
CUST9017,11,5894,ORD096656,96656,3344,4,3,3,Loyal
CUST9018,7,5816,ORD093154,93154,6846,3,1,3,Promising
CUST9019,15,10673,ORD098030,98030,1970,5,5,5,Champions
CUST9020,11,4622,ORD085061,85061,14939,1,3,2,At Risk
CUST9021,15,7488,ORD086948,86948,13052,2,5,4,At Risk
CUST9022,8,4630,ORD099657,99657,343,5,2,2,New Customers
CUST9023,6,2997,ORD087067,87067,12933,2,1,1,Promising
CUST9024,7,4137,ORD096884,96884,3116,4,1,1,New Customers
CUST9025,9,4187,ORD099404,99404,596,5,2,1,New Customers
CUST9026,12,7044,ORD097095,97095,2905,4,4,4,Champions
CUST9027,10,9028,ORD084228,84228,15772,1,3,5,At Risk
CUST9028,12,6319,ORD094593,94593,5407,3,4,3,Loyal
CUST9029,18,8700,ORD085810,85810,14190,2,5,5,At Risk
CUST9030,5,3521,ORD085442,85442,14558,1,1,1,Lost
CUST9031,13,9452,ORD090348,90348,9652,2,4,5,At Risk
CUST9032,9,6542,ORD087949,87949,12051,2,2,3,Hibernating
CUST9033,14,7680,ORD092463,92463,7537,3,5,4,Loyal
CUST9034,20,13825,ORD099614,99614,386,5,5,5,Champions
CUST9035,9,4290,ORD085802,85802,14198,2,2,1,Promising
CUST9036,12,9070,ORD094118,94118,5882,3,4,5,Loyal
CUST9037,14,8181,ORD089798,89798,10202,2,5,4,At Risk
CUST9038,11,5255,ORD099067,99067,933,5,3,2,Loyal
CUST9039,12,4433,ORD092694,92694,7306,3,4,1,Loyal
CUST9040,17,7922,ORD091629,91629,8371,2,5,4,At Risk
CUST9041,11,5271,ORD099557,99557,443,5,3,2,Loyal
CUST9042,11,6926,ORD084903,84903,15097,1,3,3,At Risk
CUST9043,15,6067,ORD075126,75126,24874,1,5,3,At Risk
CUST9044,10,5278,ORD086537,86537,13463,2,3,2,At Risk
CUST9045,13,8365,ORD079307,79307,20693,1,4,4,At Risk
CUST9046,15,8465,ORD098187,98187,1813,5,5,4,Champions
CUST9047,11,7033,ORD098162,98162,1838,5,3,4,Loyal
CUST9048,4,2058,ORD045153,45153,54847,1,1,1,Lost
CUST9049,16,9037,ORD096730,96730,3270,4,5,5,Champions
CUST9050,12,4927,ORD097591,97591,2409,4,4,2,Loyal
CUST9051,14,8027,ORD097589,97589,2411,4,5,4,Champions
CUST9052,8,3636,ORD095674,95674,4326,4,2,1,New Customers
CUST9053,10,6888,ORD092016,92016,7984,3,3,3,Loyal
CUST9054,13,5674,ORD086956,86956,13044,2,4,2,At Risk
CUST9055,19,12779,ORD097523,97523,2477,4,5,5,Champions
CUST9056,14,10621,ORD097291,97291,2709,4,5,5,Champions
CUST9057,13,7358,ORD089314,89314,10686,2,4,4,At Risk
CUST9058,5,2928,ORD069527,69527,30473,1,1,1,Lost
CUST9059,15,9511,ORD097282,97282,2718,4,5,5,Champions
CUST9060,12,6565,ORD099548,99548,452,5,4,3,Loyal
CUST9061,14,8232,ORD097339,97339,2661,4,5,4,Champions
CUST9062,8,4084,ORD085395,85395,14605,1,2,1,Promising
CUST9063,10,6812,ORD089840,89840,10160,2,3,3,At Risk
CUST9064,14,10551,ORD088121,88121,11879,2,5,5,At Risk
CUST9065,6,3928,ORD067918,67918,32082,1,1,1,Lost
CUST9066,8,4417,ORD081646,81646,18354,1,2,1,Promising
CUST9067,10,5824,ORD093737,93737,6263,3,3,3,Loyal
CUST9068,12,9923,ORD089459,89459,10541,2,4,5,At Risk
CUST9069,10,7394,ORD096797,96797,3203,4,3,4,Loyal
CUST9070,12,7956,ORD095860,95860,4140,4,4,4,Champions
CUST9071,10,7269,ORD072672,72672,27328,1,3,4,At Risk
CUST9072,11,8617,ORD078618,78618,21382,1,3,5,At Risk
CUST9073,9,5029,ORD081976,81976,18024,1,2,2,Promising
CUST9074,17,9882,ORD098889,98889,1111,5,5,5,Champions
CUST9075,9,4779,ORD090016,90016,9984,2,2,2,Promising
CUST9076,19,9243,ORD099806,99806,194,5,5,5,Champions
CUST9077,17,11984,ORD095761,95761,4239,4,5,5,Champions
CUST9078,17,8945,ORD096684,96684,3316,4,5,5,Champions
CUST9079,11,6876,ORD097059,97059,2941,4,3,3,Loyal
CUST9080,6,2305,ORD083050,83050,16950,1,1,1,Lost
CUST9081,8,6932,ORD094484,94484,5516,3,2,3,Potential Loyalists
CUST9082,10,6587,ORD090861,90861,9139,2,3,3,At Risk
CUST9083,13,8584,ORD098177,98177,1823,5,4,5,Champions
CUST9084,20,15547,ORD095343,95343,4657,4,5,5,Champions
CUST9085,10,7547,ORD097096,97096,2904,4,3,4,Loyal
CUST9086,10,6381,ORD098504,98504,1496,5,3,3,Loyal
CUST9087,13,6489,ORD099429,99429,571,5,4,3,Loyal
CUST9088,8,4610,ORD088717,88717,11283,2,2,2,Promising
CUST9089,11,5474,ORD097347,97347,2653,4,3,2,Loyal
CUST9090,16,10550,ORD098562,98562,1438,5,5,5,Champions
CUST9091,9,5460,ORD092608,92608,7392,3,2,2,Promising
CUST9092,8,6121,ORD083826,83826,16174,1,2,3,Hibernating
CUST9093,10,5389,ORD093943,93943,6057,3,3,2,Loyal
CUST9094,10,5329,ORD090722,90722,9278,2,3,2,At Risk
CUST9095,16,8200,ORD099366,99366,634,5,5,4,Champions
CUST9096,9,5540,ORD091761,91761,8239,3,2,2,Promising
CUST9097,14,6961,ORD094473,94473,5527,3,5,3,Loyal
CUST9098,12,8230,ORD099288,99288,712,5,4,4,Champions
CUST9099,16,10400,ORD083690,83690,16310,1,5,5,At Risk
CUST9100,10,5010,ORD095008,95008,4992,3,3,2,Loyal
CUST9101,10,4086,ORD080491,80491,19509,1,3,1,At Risk
CUST9102,10,6093,ORD099707,99707,293,5,3,3,Loyal
CUST9103,7,4335,ORD098538,98538,1462,5,1,1,New Customers
CUST9104,10,5151,ORD096222,96222,3778,4,3,2,Loyal
CUST9105,11,5977,ORD099084,99084,916,5,3,3,Loyal
CUST9106,10,5126,ORD089996,89996,10004,2,3,2,At Risk
CUST9107,11,6773,ORD098604,98604,1396,5,3,3,Loyal
CUST9108,17,10405,ORD085418,85418,14582,1,5,5,At Risk
CUST9109,15,8340,ORD086647,86647,13353,2,5,4,At Risk
CUST9110,11,7661,ORD099629,99629,371,5,3,4,Loyal
CUST9111,3,2524,ORD043670,43670,56330,1,1,1,Lost
CUST9112,10,7203,ORD085020,85020,14980,1,3,4,At Risk
CUST9113,8,5094,ORD095933,95933,4067,4,2,2,New Customers
CUST9114,16,8968,ORD090998,90998,9002,2,5,5,At Risk
CUST9115,19,11297,ORD099950,99950,50,5,5,5,Champions
CUST9116,12,7617,ORD092488,92488,7512,3,4,4,Loyal
CUST9117,18,10116,ORD096658,96658,3342,4,5,5,Champions
CUST9118,7,3217,ORD098823,98823,1177,5,1,1,New Customers
CUST9119,18,9960,ORD098519,98519,1481,5,5,5,Champions
CUST9120,8,5110,ORD090462,90462,9538,2,2,2,Promising
CUST9121,11,6661,ORD098142,98142,1858,5,3,3,Loyal
CUST9122,17,10805,ORD092309,92309,7691,3,5,5,Loyal
CUST9123,12,8212,ORD071579,71579,28421,1,4,4,At Risk
CUST9124,6,2231,ORD089877,89877,10123,2,1,1,Promising
CUST9125,12,6451,ORD089906,89906,10094,2,4,3,At Risk
CUST9126,14,7906,ORD069440,69440,30560,1,5,4,At Risk
CUST9127,6,2581,ORD086377,86377,13623,2,1,1,Promising
CUST9128,9,6499,ORD099505,99505,495,5,2,3,New Customers
CUST9129,17,7530,ORD098594,98594,1406,5,5,4,Champions
CUST9130,14,8164,ORD098869,98869,1131,5,5,4,Champions
CUST9131,13,8751,ORD094522,94522,5478,3,4,5,Loyal
CUST9132,14,8074,ORD099543,99543,457,5,5,4,Champions
CUST9133,15,8907,ORD075190,75190,24810,1,5,5,At Risk
CUST9134,9,5994,ORD086394,86394,13606,2,2,3,Hibernating
CUST9135,10,4578,ORD098878,98878,1122,5,3,2,Loyal
CUST9136,9,6519,ORD096410,96410,3590,4,2,3,New Customers
CUST9137,15,8594,ORD092906,92906,7094,3,5,5,Loyal
CUST9138,7,4828,ORD089530,89530,10470,2,1,2,Promising
CUST9139,10,3921,ORD076678,76678,23322,1,3,1,At Risk
CUST9140,12,6807,ORD095659,95659,4341,4,4,3,Loyal
CUST9141,12,8140,ORD088560,88560,11440,2,4,4,At Risk
CUST9142,9,3621,ORD090827,90827,9173,2,2,1,Promising
CUST9143,13,7413,ORD096065,96065,3935,4,4,4,Champions
CUST9144,11,6348,ORD097093,97093,2907,4,3,3,Loyal
CUST9145,7,2695,ORD095030,95030,4970,3,1,1,Promising
CUST9146,14,8383,ORD091082,91082,8918,2,5,4,At Risk
CUST9147,6,2952,ORD060486,60486,39514,1,1,1,Lost
CUST9148,11,6398,ORD072393,72393,27607,1,3,3,At Risk
CUST9149,6,4244,ORD092715,92715,7285,3,1,1,Promising
CUST9150,6,5902,ORD059439,59439,40561,1,1,3,Hibernating
CUST9151,17,11809,ORD098327,98327,1673,5,5,5,Champions
CUST9152,7,4156,ORD090607,90607,9393,2,1,1,Promising
CUST9153,6,4176,ORD053100,53100,46900,1,1,1,Lost
CUST9154,17,11499,ORD082642,82642,17358,1,5,5,At Risk
CUST9155,6,4141,ORD087726,87726,12274,2,1,1,Promising
CUST9156,18,10465,ORD099439,99439,561,5,5,5,Champions
CUST9157,9,5700,ORD094195,94195,5805,3,2,2,Promising
CUST9158,11,5244,ORD085122,85122,14878,1,3,2,At Risk
CUST9159,13,7449,ORD094055,94055,5945,3,4,4,Loyal
CUST9160,10,7034,ORD088957,88957,11043,2,3,4,At Risk
CUST9161,12,11211,ORD099553,99553,447,5,4,5,Champions
CUST9162,12,5817,ORD096770,96770,3230,4,4,3,Loyal
CUST9163,7,4427,ORD086452,86452,13548,2,1,1,Promising
CUST9164,5,3195,ORD079624,79624,20376,1,1,1,Lost
CUST9165,15,11190,ORD091596,91596,8404,2,5,5,At Risk
CUST9166,9,6263,ORD085390,85390,14610,1,2,3,Hibernating
CUST9167,4,3686,ORD043439,43439,56561,1,1,1,Lost
CUST9168,8,5471,ORD089219,89219,10781,2,2,2,Promising
CUST9169,14,7487,ORD091444,91444,8556,2,5,4,At Risk
CUST9170,12,6450,ORD094512,94512,5488,3,4,3,Loyal
CUST9171,15,9509,ORD096911,96911,3089,4,5,5,Champions
CUST9172,16,11705,ORD087616,87616,12384,2,5,5,At Risk
CUST9173,8,3023,ORD095712,95712,4288,4,2,1,New Customers
CUST9174,10,4618,ORD078747,78747,21253,1,3,2,At Risk
CUST9175,10,7835,ORD082924,82924,17076,1,3,4,At Risk
CUST9176,9,3803,ORD098303,98303,1697,5,2,1,New Customers
CUST9177,13,6827,ORD099263,99263,737,5,4,3,Loyal
CUST9178,2,2383,ORD071001,71001,28999,1,1,1,Lost
CUST9179,14,5620,ORD075986,75986,24014,1,5,2,At Risk
CUST9180,7,6616,ORD072593,72593,27407,1,1,3,Hibernating
CUST9181,8,4884,ORD093230,93230,6770,3,2,2,Promising
CUST9182,14,7140,ORD099947,99947,53,5,5,4,Champions
CUST9183,14,9420,ORD098108,98108,1892,5,5,5,Champions
CUST9184,13,10264,ORD095506,95506,4494,4,4,5,Champions
CUST9185,22,10172,ORD098868,98868,1132,5,5,5,Champions
CUST9186,14,8980,ORD087499,87499,12501,2,5,5,At Risk
CUST9187,12,9532,ORD088513,88513,11487,2,4,5,At Risk
CUST9188,12,6807,ORD097205,97205,2795,4,4,3,Loyal
CUST9189,12,6448,ORD081895,81895,18105,1,4,3,At Risk
CUST9190,6,3373,ORD092307,92307,7693,3,1,1,Promising
CUST9191,9,3933,ORD090895,90895,9105,2,2,1,Promising
CUST9192,10,5167,ORD097434,97434,2566,4,3,2,Loyal
CUST9193,11,5239,ORD086000,86000,14000,2,3,2,At Risk
CUST9194,7,3949,ORD099511,99511,489,5,1,1,New Customers
CUST9195,17,11929,ORD092316,92316,7684,3,5,5,Loyal
CUST9196,11,5338,ORD097101,97101,2899,4,3,2,Loyal
CUST9197,7,2964,ORD078481,78481,21519,1,1,1,Lost
CUST9198,6,4310,ORD080745,80745,19255,1,1,1,Lost
CUST9199,16,12036,ORD090386,90386,9614,2,5,5,At Risk
CUST9200,15,12251,ORD099320,99320,680,5,5,5,Champions
CUST9201,21,9631,ORD092677,92677,7323,3,5,5,Loyal
CUST9202,12,5093,ORD096499,96499,3501,4,4,2,Loyal
CUST9203,6,2594,ORD080116,80116,19884,1,1,1,Lost
CUST9204,8,4930,ORD099705,99705,295,5,2,2,New Customers
CUST9205,13,8352,ORD098953,98953,1047,5,4,4,Champions
CUST9206,7,5072,ORD073125,73125,26875,1,1,2,Lost
CUST9207,10,4999,ORD098357,98357,1643,5,3,2,Loyal
CUST9208,11,8473,ORD096159,96159,3841,4,3,4,Loyal
CUST9209,13,6353,ORD095117,95117,4883,3,4,3,Loyal
CUST9210,9,7540,ORD093569,93569,6431,3,2,4,Potential Loyalists
CUST9211,9,7729,ORD099877,99877,123,5,2,4,New Customers
CUST9212,13,8759,ORD074438,74438,25562,1,4,5,At Risk
