Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Hour,Delay_Flag,Refund_Flag,Delivery_Tier,Order_Segment,Hour_Bucket,Sentiment,Feedback_Theme,Sentiment_Score
ORD081828,CUST9730,Swiggy Instamart,49:29.5,38,Personal Care,665,Items missing from order.,2,No,Yes,49,0,1,Slow,High,Off-Peak,Negative,Order Accuracy,-1
ORD081829,CUST9657,Blinkit,08:29.5,20,Beverages,524,Quick and reliable!,5,No,No,8,0,0,Express,High,Morning,Positive,Speed,1
ORD081830,CUST2753,Swiggy Instamart,58:29.5,35,Beverages,331,Items missing from order.,2,No,Yes,58,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD081831,CUST5161,JioMart,53:29.5,30,Dairy,795,"Easy to order, loved it!",5,No,No,53,0,0,On-Time,High,Off-Peak,Positive,App/UX,1
ORD081832,CUST1668,Blinkit,54:29.5,31,Dairy,730,"Fast delivery, great service!",5,No,No,54,0,0,On-Time,High,Off-Peak,Positive,Speed,1
ORD081833,CUST6635,Blinkit,37:29.5,42,Snacks,64,"Fast delivery, great service!",5,Yes,No,37,1,0,Slow,Low,Off-Peak,Positive,Speed,1
ORD081834,CUST5594,JioMart,00:29.5,51,Beverages,367,"Horrible experience, never ordering again.",1,Yes,Yes,0,1,1,Very Late,Medium,Off-Peak,Negative,Overall,-1
ORD081835,CUST9204,Blinkit,47:29.5,47,Grocery,1358,Items missing from order.,2,Yes,Yes,47,1,1,Slow,Premium,Off-Peak,Negative,Order Accuracy,-1
ORD081836,CUST5117,Blinkit,17:29.5,15,Dairy,363,Packaging could be better.,3,No,No,17,0,0,Express,Medium,Off-Peak,Neutral,Packaging,0
ORD081837,CUST7777,JioMart,49:29.5,38,Snacks,163,Wrong item delivered.,1,No,Yes,49,0,1,Slow,Low,Off-Peak,Negative,Order Accuracy,-1
ORD081838,CUST6864,Swiggy Instamart,31:29.5,24,Personal Care,260,Excellent experience!,5,No,No,31,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD081839,CUST3826,Blinkit,36:29.5,37,Grocery,705,Delivery person was rude.,2,No,Yes,36,0,1,Slow,High,Off-Peak,Negative,Staff,-1
ORD081840,CUST2328,Swiggy Instamart,12:29.5,21,Grocery,1370,Delivery person was rude.,2,No,Yes,12,0,1,On-Time,Premium,Lunch,Negative,Staff,-1
ORD081841,CUST9753,JioMart,00:29.5,11,Personal Care,983,Wrong item delivered.,1,No,Yes,0,0,1,Express,High,Off-Peak,Negative,Order Accuracy,-1
ORD081842,CUST4197,Blinkit,04:29.5,39,Grocery,614,"Very late delivery, not happy.",2,No,Yes,4,0,1,Slow,High,Off-Peak,Negative,Speed,-1
ORD081843,CUST6912,Swiggy Instamart,16:29.5,33,Fruits & Vegetables,548,"Easy to order, loved it!",5,No,No,16,0,0,On-Time,High,Off-Peak,Positive,App/UX,1
ORD081844,CUST9558,JioMart,23:29.5,23,Dairy,146,"Easy to order, loved it!",5,No,No,23,0,0,On-Time,Low,Off-Peak,Positive,App/UX,1
ORD081845,CUST1847,Blinkit,10:29.5,50,Grocery,1169,"Not fresh, disappointed.",2,Yes,Yes,10,1,1,Slow,Premium,Morning,Negative,Product Quality,-1
ORD081846,CUST6985,Blinkit,01:29.5,17,Snacks,96,"Easy to order, loved it!",5,No,No,1,0,0,Express,Low,Off-Peak,Positive,App/UX,1
ORD081847,CUST9948,Swiggy Instamart,27:29.5,48,Snacks,177,Items missing from order.,2,Yes,Yes,27,1,1,Slow,Low,Off-Peak,Negative,Order Accuracy,-1
ORD081848,CUST4232,Blinkit,01:29.5,24,Personal Care,1989,Delivery person was rude.,2,No,Yes,1,0,1,On-Time,Premium,Off-Peak,Negative,Staff,-1
ORD081849,CUST1826,Swiggy Instamart,29:29.5,38,Dairy,544,Delivery person was rude.,2,No,Yes,29,0,1,Slow,High,Off-Peak,Negative,Staff,-1
ORD081850,CUST8272,Swiggy Instamart,24:29.5,23,Beverages,161,Quick and reliable!,5,No,No,24,0,0,On-Time,Low,Off-Peak,Positive,Speed,1
ORD081851,CUST7314,Blinkit,36:29.5,33,Fruits & Vegetables,139,Items missing from order.,2,No,Yes,36,0,1,On-Time,Low,Off-Peak,Negative,Order Accuracy,-1
ORD081852,CUST9925,JioMart,22:29.5,29,Dairy,659,Good quality products.,4,No,No,22,0,0,On-Time,High,Evening,Positive,Product Quality,1
ORD081853,CUST3241,Blinkit,17:29.5,35,Snacks,125,Excellent experience!,5,No,No,17,0,0,On-Time,Low,Off-Peak,Positive,Overall,1
ORD081854,CUST1024,JioMart,30:29.5,43,Snacks,398,"Fast delivery, great service!",5,Yes,No,30,1,0,Slow,Medium,Off-Peak,Positive,Speed,1
ORD081855,CUST6214,Swiggy Instamart,10:29.5,21,Grocery,961,"Horrible experience, never ordering again.",1,No,Yes,10,0,1,On-Time,High,Morning,Negative,Overall,-1
ORD081856,CUST5113,Swiggy Instamart,25:29.5,21,Snacks,482,"Horrible experience, never ordering again.",1,No,Yes,25,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD081857,CUST3224,Blinkit,52:29.5,39,Dairy,598,Good quality products.,4,No,No,52,0,0,Slow,High,Off-Peak,Positive,Product Quality,1
ORD081858,CUST7528,Blinkit,01:29.5,25,Beverages,739,"Not fresh, disappointed.",2,No,Yes,1,0,1,On-Time,High,Off-Peak,Negative,Product Quality,-1
ORD081859,CUST1387,Blinkit,06:29.5,36,Grocery,1484,"Very late delivery, not happy.",2,No,Yes,6,0,1,Slow,Premium,Off-Peak,Negative,Speed,-1
ORD081860,CUST3316,Swiggy Instamart,10:29.5,38,Personal Care,1227,Wrong item delivered.,1,No,Yes,10,0,1,Slow,Premium,Morning,Negative,Order Accuracy,-1
ORD081861,CUST5562,Blinkit,35:29.5,7,Beverages,974,Quick and reliable!,5,No,No,35,0,0,Express,High,Off-Peak,Positive,Speed,1
ORD081862,CUST5515,JioMart,21:29.5,34,Dairy,573,Very satisfied with the service.,5,No,No,21,0,0,On-Time,High,Evening,Positive,Overall,1
ORD081863,CUST3063,JioMart,22:29.5,21,Grocery,377,Very satisfied with the service.,5,No,No,22,0,0,On-Time,Medium,Evening,Positive,Overall,1
ORD081864,CUST2976,Swiggy Instamart,16:29.5,42,Dairy,187,Quick and reliable!,5,Yes,No,16,1,0,Slow,Low,Off-Peak,Positive,Speed,1
ORD081865,CUST2525,Swiggy Instamart,00:29.5,24,Snacks,451,Very satisfied with the service.,5,No,No,0,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD081866,CUST8923,Blinkit,55:29.5,34,Fruits & Vegetables,477,Items missing from order.,2,No,Yes,55,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD081867,CUST4742,Blinkit,38:29.5,22,Dairy,229,Quick and reliable!,5,No,No,38,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD081868,CUST9243,JioMart,57:29.5,32,Grocery,601,"Very late delivery, not happy.",2,No,Yes,57,0,1,On-Time,High,Off-Peak,Negative,Speed,-1
ORD081869,CUST5613,JioMart,53:29.5,20,Grocery,721,Packaging could be better.,3,No,No,53,0,0,Express,High,Off-Peak,Neutral,Packaging,0
ORD081870,CUST7311,Swiggy Instamart,52:29.5,31,Fruits & Vegetables,578,Delivery person was rude.,2,No,Yes,52,0,1,On-Time,High,Off-Peak,Negative,Staff,-1
ORD081871,CUST3523,Blinkit,20:29.5,27,Grocery,439,"Fast delivery, great service!",5,No,No,20,0,0,On-Time,Medium,Evening,Positive,Speed,1
ORD081872,CUST8383,Blinkit,08:29.5,38,Beverages,318,Good quality products.,4,No,No,8,0,0,Slow,Medium,Morning,Positive,Product Quality,1
ORD081873,CUST5294,Blinkit,43:29.5,15,Grocery,209,Wrong item delivered.,1,No,Yes,43,0,1,Express,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD081874,CUST5084,Blinkit,57:29.5,42,Beverages,584,Very satisfied with the service.,5,Yes,No,57,1,0,Slow,High,Off-Peak,Positive,Overall,1
ORD081875,CUST7736,JioMart,14:29.5,47,Dairy,447,Excellent experience!,5,Yes,No,14,1,0,Slow,Medium,Lunch,Positive,Overall,1
ORD081876,CUST6054,Blinkit,04:29.5,33,Beverages,870,"Easy to order, loved it!",5,No,No,4,0,0,On-Time,High,Off-Peak,Positive,App/UX,1
ORD081877,CUST9874,JioMart,41:29.5,18,Snacks,168,Packaging could be better.,3,No,No,41,0,0,Express,Low,Off-Peak,Neutral,Packaging,0
ORD081878,CUST6954,Swiggy Instamart,01:29.5,23,Snacks,197,"Fast delivery, great service!",5,No,No,1,0,0,On-Time,Low,Off-Peak,Positive,Speed,1
ORD081879,CUST1557,Blinkit,38:29.5,22,Grocery,1164,Delivery person was rude.,2,No,Yes,38,0,1,On-Time,Premium,Off-Peak,Negative,Staff,-1
ORD081880,CUST8254,JioMart,57:29.5,33,Personal Care,426,"Easy to order, loved it!",5,No,No,57,0,0,On-Time,Medium,Off-Peak,Positive,App/UX,1
ORD081881,CUST1362,JioMart,09:29.5,32,Beverages,566,Packaging could be better.,3,No,No,9,0,0,On-Time,High,Morning,Neutral,Packaging,0
ORD081882,CUST2091,JioMart,57:29.5,42,Fruits & Vegetables,75,"Not fresh, disappointed.",2,Yes,Yes,57,1,1,Slow,Low,Off-Peak,Negative,Product Quality,-1
ORD081883,CUST4925,Blinkit,31:29.5,28,Snacks,166,"Very late delivery, not happy.",2,No,Yes,31,0,1,On-Time,Low,Off-Peak,Negative,Speed,-1
ORD081884,CUST5954,JioMart,35:29.5,18,Beverages,829,Items missing from order.,2,No,Yes,35,0,1,Express,High,Off-Peak,Negative,Order Accuracy,-1
ORD081885,CUST3278,JioMart,12:29.5,19,Beverages,517,"Horrible experience, never ordering again.",1,No,Yes,12,0,1,Express,High,Lunch,Negative,Overall,-1
ORD081886,CUST3860,Swiggy Instamart,11:29.5,25,Dairy,322,"Not fresh, disappointed.",2,No,Yes,11,0,1,On-Time,Medium,Off-Peak,Negative,Product Quality,-1
ORD081887,CUST4732,Blinkit,18:29.5,29,Beverages,341,"Not fresh, disappointed.",2,No,Yes,18,0,1,On-Time,Medium,Evening,Negative,Product Quality,-1
ORD081888,CUST6313,JioMart,14:29.5,24,Beverages,167,Quick and reliable!,5,No,No,14,0,0,On-Time,Low,Lunch,Positive,Speed,1
ORD081889,CUST6192,JioMart,24:29.5,37,Grocery,839,Quick and reliable!,5,No,No,24,0,0,Slow,High,Off-Peak,Positive,Speed,1
ORD081890,CUST1384,Blinkit,14:29.5,33,Dairy,715,"Horrible experience, never ordering again.",1,No,Yes,14,0,1,On-Time,High,Lunch,Negative,Overall,-1
ORD081891,CUST5530,Blinkit,38:29.5,17,Dairy,697,"Fast delivery, great service!",5,No,No,38,0,0,Express,High,Off-Peak,Positive,Speed,1
ORD081892,CUST6021,JioMart,07:29.5,19,Personal Care,565,Delivery person was rude.,2,No,Yes,7,0,1,Express,High,Morning,Negative,Staff,-1
ORD081893,CUST1415,Blinkit,24:29.5,55,Beverages,716,Excellent experience!,5,Yes,No,24,1,0,Very Late,High,Off-Peak,Positive,Overall,1
ORD081894,CUST7086,Blinkit,40:29.5,41,Personal Care,274,Items missing from order.,2,Yes,Yes,40,1,1,Slow,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD081895,CUST9189,Blinkit,29:29.5,34,Snacks,495,Wrong item delivered.,1,No,Yes,29,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD081896,CUST2815,Blinkit,39:29.5,18,Dairy,544,Excellent experience!,5,No,No,39,0,0,Express,High,Off-Peak,Positive,Overall,1
ORD081897,CUST1860,Blinkit,44:29.5,21,Beverages,528,Delivery person was rude.,2,No,Yes,44,0,1,On-Time,High,Off-Peak,Negative,Staff,-1
ORD081898,CUST8069,JioMart,04:29.5,27,Beverages,678,"Very late delivery, not happy.",2,No,Yes,4,0,1,On-Time,High,Off-Peak,Negative,Speed,-1
ORD081899,CUST3116,JioMart,59:29.5,35,Snacks,139,"Fast delivery, great service!",5,No,No,59,0,0,On-Time,Low,Off-Peak,Positive,Speed,1
ORD081900,CUST1528,Swiggy Instamart,08:29.5,42,Fruits & Vegetables,538,Very satisfied with the service.,5,Yes,No,8,1,0,Slow,High,Morning,Positive,Overall,1
ORD081901,CUST9350,Swiggy Instamart,08:29.5,24,Fruits & Vegetables,430,Wrong item delivered.,1,No,Yes,8,0,1,On-Time,Medium,Morning,Negative,Order Accuracy,-1
ORD081902,CUST1538,Blinkit,29:29.5,38,Beverages,497,Excellent experience!,5,No,No,29,0,0,Slow,Medium,Off-Peak,Positive,Overall,1
ORD081903,CUST3502,Blinkit,24:29.5,47,Snacks,273,"Easy to order, loved it!",5,Yes,No,24,1,0,Slow,Medium,Off-Peak,Positive,App/UX,1
ORD081904,CUST1048,JioMart,22:29.5,35,Dairy,433,Packaging could be better.,3,No,No,22,0,0,On-Time,Medium,Evening,Neutral,Packaging,0
ORD081905,CUST2856,Swiggy Instamart,38:29.5,20,Dairy,453,Packaging could be better.,3,No,No,38,0,0,Express,Medium,Off-Peak,Neutral,Packaging,0
ORD081906,CUST2682,Blinkit,59:29.5,27,Personal Care,446,"Horrible experience, never ordering again.",1,No,Yes,59,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD081907,CUST1839,Blinkit,09:29.5,26,Fruits & Vegetables,263,"Very late delivery, not happy.",2,No,Yes,9,0,1,On-Time,Medium,Morning,Negative,Speed,-1
ORD081908,CUST5205,Swiggy Instamart,27:29.5,36,Snacks,228,Quick and reliable!,5,No,No,27,0,0,Slow,Medium,Off-Peak,Positive,Speed,1
ORD081909,CUST2445,Swiggy Instamart,33:29.5,23,Snacks,183,"Easy to order, loved it!",5,No,No,33,0,0,On-Time,Low,Off-Peak,Positive,App/UX,1
ORD081910,CUST3361,Blinkit,21:29.5,53,Personal Care,1943,"Easy to order, loved it!",5,Yes,No,21,1,0,Very Late,Premium,Evening,Positive,App/UX,1
ORD081911,CUST6927,Swiggy Instamart,34:29.5,14,Fruits & Vegetables,289,"Fast delivery, great service!",5,No,No,34,0,0,Express,Medium,Off-Peak,Positive,Speed,1
ORD081912,CUST9354,Swiggy Instamart,58:29.5,24,Fruits & Vegetables,310,Excellent experience!,5,No,No,58,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD081913,CUST9289,Swiggy Instamart,57:29.5,32,Grocery,1148,"Very late delivery, not happy.",2,No,Yes,57,0,1,On-Time,Premium,Off-Peak,Negative,Speed,-1
ORD081914,CUST7733,JioMart,52:29.5,13,Personal Care,133,"Very late delivery, not happy.",2,No,Yes,52,0,1,Express,Low,Off-Peak,Negative,Speed,-1
ORD081915,CUST1721,Blinkit,25:29.5,31,Fruits & Vegetables,346,Very satisfied with the service.,5,No,No,25,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD081916,CUST5783,Swiggy Instamart,57:29.5,13,Personal Care,421,"Easy to order, loved it!",5,No,No,57,0,0,Express,Medium,Off-Peak,Positive,App/UX,1
ORD081917,CUST7432,Swiggy Instamart,03:29.5,35,Fruits & Vegetables,221,Items missing from order.,2,No,Yes,3,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD081918,CUST1004,Blinkit,43:29.5,36,Dairy,426,Packaging could be better.,3,No,No,43,0,0,Slow,Medium,Off-Peak,Neutral,Packaging,0
ORD081919,CUST3234,JioMart,00:29.5,29,Snacks,54,"Not fresh, disappointed.",2,No,Yes,0,0,1,On-Time,Low,Off-Peak,Negative,Product Quality,-1
ORD081920,CUST3646,Blinkit,46:29.5,22,Beverages,429,"Fast delivery, great service!",5,No,No,46,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD081921,CUST6133,Swiggy Instamart,02:29.5,25,Snacks,388,Good quality products.,4,No,No,2,0,0,On-Time,Medium,Off-Peak,Positive,Product Quality,1
ORD081922,CUST1727,Swiggy Instamart,29:29.5,49,Dairy,408,Good quality products.,4,Yes,No,29,1,0,Slow,Medium,Off-Peak,Positive,Product Quality,1
ORD081923,CUST3738,Blinkit,29:29.5,18,Snacks,74,"Fast delivery, great service!",5,No,No,29,0,0,Express,Low,Off-Peak,Positive,Speed,1
ORD081924,CUST1511,JioMart,47:29.5,32,Personal Care,588,Items missing from order.,2,No,Yes,47,0,1,On-Time,High,Off-Peak,Negative,Order Accuracy,-1
ORD081925,CUST3035,Blinkit,24:29.5,19,Grocery,1080,Delivery person was rude.,2,No,Yes,24,0,1,Express,Premium,Off-Peak,Negative,Staff,-1
ORD081926,CUST2722,Blinkit,04:29.5,27,Beverages,244,"Very late delivery, not happy.",2,No,Yes,4,0,1,On-Time,Medium,Off-Peak,Negative,Speed,-1
ORD081927,CUST9878,Blinkit,03:29.5,5,Personal Care,1840,"Easy to order, loved it!",5,No,No,3,0,0,Express,Premium,Off-Peak,Positive,App/UX,1
ORD081928,CUST9224,JioMart,07:29.5,30,Dairy,104,"Not fresh, disappointed.",2,No,Yes,7,0,1,On-Time,Low,Morning,Negative,Product Quality,-1
ORD081929,CUST6327,Blinkit,13:29.5,38,Fruits & Vegetables,285,Delivery person was rude.,2,No,Yes,13,0,1,Slow,Medium,Lunch,Negative,Staff,-1
ORD081930,CUST6505,Blinkit,57:29.5,14,Dairy,452,"Fast delivery, great service!",5,No,No,57,0,0,Express,Medium,Off-Peak,Positive,Speed,1
ORD081931,CUST3679,Blinkit,56:29.5,39,Snacks,342,Excellent experience!,5,No,No,56,0,0,Slow,Medium,Off-Peak,Positive,Overall,1
ORD081932,CUST7467,Swiggy Instamart,01:29.5,50,Personal Care,246,"Not fresh, disappointed.",2,Yes,Yes,1,1,1,Slow,Medium,Off-Peak,Negative,Product Quality,-1
ORD081933,CUST2393,JioMart,35:29.5,34,Personal Care,1456,"Very late delivery, not happy.",2,No,Yes,35,0,1,On-Time,Premium,Off-Peak,Negative,Speed,-1
ORD081934,CUST9025,Swiggy Instamart,22:29.5,36,Personal Care,132,Excellent experience!,5,No,No,22,0,0,Slow,Low,Evening,Positive,Overall,1
ORD081935,CUST3288,Swiggy Instamart,38:29.5,31,Dairy,767,"Horrible experience, never ordering again.",1,No,Yes,38,0,1,On-Time,High,Off-Peak,Negative,Overall,-1
ORD081936,CUST9459,Blinkit,38:29.5,34,Personal Care,553,Delivery person was rude.,2,No,Yes,38,0,1,On-Time,High,Off-Peak,Negative,Staff,-1
ORD081937,CUST3226,Swiggy Instamart,16:29.5,34,Grocery,785,Packaging could be better.,3,No,No,16,0,0,On-Time,High,Off-Peak,Neutral,Packaging,0
ORD081938,CUST9021,Blinkit,34:29.5,13,Snacks,279,Wrong item delivered.,1,No,Yes,34,0,1,Express,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD081939,CUST1658,Blinkit,45:29.5,36,Snacks,442,"Easy to order, loved it!",5,No,No,45,0,0,Slow,Medium,Off-Peak,Positive,App/UX,1
ORD081940,CUST3095,Blinkit,19:29.5,35,Dairy,383,"Horrible experience, never ordering again.",1,No,Yes,19,0,1,On-Time,Medium,Evening,Negative,Overall,-1
ORD081941,CUST7172,Swiggy Instamart,39:29.5,28,Snacks,214,"Easy to order, loved it!",5,No,No,39,0,0,On-Time,Medium,Off-Peak,Positive,App/UX,1
ORD081942,CUST2954,JioMart,41:29.5,21,Snacks,168,"Not fresh, disappointed.",2,No,Yes,41,0,1,On-Time,Low,Off-Peak,Negative,Product Quality,-1
ORD081943,CUST3117,Blinkit,49:29.5,36,Fruits & Vegetables,627,Delivery person was rude.,2,No,Yes,49,0,1,Slow,High,Off-Peak,Negative,Staff,-1
ORD081944,CUST7123,JioMart,13:29.5,24,Beverages,530,Good quality products.,4,No,No,13,0,0,On-Time,High,Lunch,Positive,Product Quality,1
ORD081945,CUST3082,JioMart,57:29.5,28,Dairy,148,"Easy to order, loved it!",5,No,No,57,0,0,On-Time,Low,Off-Peak,Positive,App/UX,1
ORD081946,CUST8208,Swiggy Instamart,24:29.5,23,Snacks,102,Excellent experience!,5,No,No,24,0,0,On-Time,Low,Off-Peak,Positive,Overall,1
ORD081947,CUST9055,Blinkit,18:29.5,33,Dairy,255,Quick and reliable!,5,No,No,18,0,0,On-Time,Medium,Evening,Positive,Speed,1
ORD081948,CUST7648,Swiggy Instamart,29:29.5,21,Grocery,1290,"Not fresh, disappointed.",2,No,Yes,29,0,1,On-Time,Premium,Off-Peak,Negative,Product Quality,-1
ORD081949,CUST1074,JioMart,02:29.5,5,Grocery,569,Quick and reliable!,5,No,No,2,0,0,Express,High,Off-Peak,Positive,Speed,1
ORD081950,CUST5117,JioMart,50:29.5,34,Beverages,441,Wrong item delivered.,1,No,Yes,50,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD081951,CUST1745,JioMart,53:29.5,15,Fruits & Vegetables,456,Items missing from order.,2,No,Yes,53,0,1,Express,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD081952,CUST3987,Blinkit,33:29.5,19,Beverages,694,Excellent experience!,5,No,No,33,0,0,Express,High,Off-Peak,Positive,Overall,1
ORD081953,CUST8389,Blinkit,14:29.5,32,Beverages,323,Items missing from order.,2,No,Yes,14,0,1,On-Time,Medium,Lunch,Negative,Order Accuracy,-1
ORD081954,CUST2797,Swiggy Instamart,12:29.5,28,Dairy,717,"Not fresh, disappointed.",2,No,Yes,12,0,1,On-Time,High,Lunch,Negative,Product Quality,-1
ORD081955,CUST9731,JioMart,03:29.5,21,Dairy,756,Items missing from order.,2,No,Yes,3,0,1,On-Time,High,Off-Peak,Negative,Order Accuracy,-1
ORD081956,CUST4461,Blinkit,59:29.5,29,Snacks,255,"Fast delivery, great service!",5,No,No,59,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD081957,CUST1227,JioMart,00:29.5,47,Grocery,990,"Fast delivery, great service!",5,Yes,No,0,1,0,Slow,High,Off-Peak,Positive,Speed,1
ORD081958,CUST2911,Blinkit,50:29.5,27,Grocery,1399,Wrong item delivered.,1,No,Yes,50,0,1,On-Time,Premium,Off-Peak,Negative,Order Accuracy,-1
ORD081959,CUST1181,Swiggy Instamart,12:29.5,41,Beverages,132,"Fast delivery, great service!",5,Yes,No,12,1,0,Slow,Low,Lunch,Positive,Speed,1
ORD081960,CUST1813,JioMart,27:29.5,32,Snacks,393,"Horrible experience, never ordering again.",1,No,Yes,27,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD081961,CUST9447,Blinkit,51:29.5,38,Grocery,925,"Very late delivery, not happy.",2,No,Yes,51,0,1,Slow,High,Off-Peak,Negative,Speed,-1
ORD081962,CUST5448,Swiggy Instamart,02:29.5,27,Dairy,240,Excellent experience!,5,No,No,2,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD081963,CUST6731,Swiggy Instamart,02:29.5,35,Personal Care,834,Packaging could be better.,3,No,No,2,0,0,On-Time,High,Off-Peak,Neutral,Packaging,0
ORD081964,CUST3400,Blinkit,19:29.5,49,Grocery,1228,Quick and reliable!,5,Yes,No,19,1,0,Slow,Premium,Evening,Positive,Speed,1
ORD081965,CUST6606,Swiggy Instamart,19:29.5,27,Fruits & Vegetables,524,Excellent experience!,5,No,No,19,0,0,On-Time,High,Evening,Positive,Overall,1
ORD081966,CUST5274,Blinkit,02:29.5,31,Snacks,344,"Fast delivery, great service!",5,No,No,2,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD081967,CUST1637,JioMart,48:29.5,22,Personal Care,1868,Quick and reliable!,5,No,No,48,0,0,On-Time,Premium,Off-Peak,Positive,Speed,1
ORD081968,CUST1141,Swiggy Instamart,04:29.5,16,Snacks,282,"Very late delivery, not happy.",2,No,Yes,4,0,1,Express,Medium,Off-Peak,Negative,Speed,-1
ORD081969,CUST4461,JioMart,15:29.5,19,Personal Care,1244,Very satisfied with the service.,5,No,No,15,0,0,Express,Premium,Off-Peak,Positive,Overall,1
ORD081970,CUST6971,Blinkit,50:29.5,33,Beverages,886,"Horrible experience, never ordering again.",1,No,Yes,50,0,1,On-Time,High,Off-Peak,Negative,Overall,-1
ORD081971,CUST2837,JioMart,11:29.5,39,Beverages,401,Wrong item delivered.,1,No,Yes,11,0,1,Slow,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD081972,CUST9351,Swiggy Instamart,04:29.5,28,Beverages,471,Packaging could be better.,3,No,No,4,0,0,On-Time,Medium,Off-Peak,Neutral,Packaging,0
ORD081973,CUST4473,Swiggy Instamart,36:29.5,26,Beverages,966,"Not fresh, disappointed.",2,No,Yes,36,0,1,On-Time,High,Off-Peak,Negative,Product Quality,-1
ORD081974,CUST5542,Swiggy Instamart,17:29.5,39,Beverages,782,Packaging could be better.,3,No,No,17,0,0,Slow,High,Off-Peak,Neutral,Packaging,0
ORD081975,CUST6181,Swiggy Instamart,56:29.5,24,Grocery,469,"Horrible experience, never ordering again.",1,No,Yes,56,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD081976,CUST9073,Blinkit,41:29.5,30,Grocery,1185,Good quality products.,4,No,No,41,0,0,On-Time,Premium,Off-Peak,Positive,Product Quality,1
ORD081977,CUST7296,JioMart,29:29.5,54,Grocery,722,Excellent experience!,5,Yes,No,29,1,0,Very Late,High,Off-Peak,Positive,Overall,1
ORD081978,CUST5649,Blinkit,37:29.5,58,Personal Care,380,Good quality products.,4,Yes,No,37,1,0,Very Late,Medium,Off-Peak,Positive,Product Quality,1
ORD081979,CUST5898,Swiggy Instamart,29:29.5,41,Beverages,365,"Easy to order, loved it!",5,Yes,No,29,1,0,Slow,Medium,Off-Peak,Positive,App/UX,1
ORD081980,CUST8251,JioMart,25:29.5,33,Fruits & Vegetables,107,Wrong item delivered.,1,No,Yes,25,0,1,On-Time,Low,Off-Peak,Negative,Order Accuracy,-1
ORD081981,CUST9284,Swiggy Instamart,35:29.5,44,Fruits & Vegetables,366,Packaging could be better.,3,Yes,No,35,1,0,Slow,Medium,Off-Peak,Neutral,Packaging,0
ORD081982,CUST8437,JioMart,10:29.5,9,Beverages,171,"Very late delivery, not happy.",2,No,Yes,10,0,1,Express,Low,Morning,Negative,Speed,-1
ORD081983,CUST3539,JioMart,15:29.5,24,Snacks,401,Good quality products.,4,No,No,15,0,0,On-Time,Medium,Off-Peak,Positive,Product Quality,1
ORD081984,CUST7332,Swiggy Instamart,23:29.5,31,Snacks,202,Quick and reliable!,5,No,No,23,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD081985,CUST2157,Blinkit,58:29.5,14,Fruits & Vegetables,458,Items missing from order.,2,No,Yes,58,0,1,Express,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD081986,CUST2364,Swiggy Instamart,24:29.5,27,Fruits & Vegetables,341,Delivery person was rude.,2,No,Yes,24,0,1,On-Time,Medium,Off-Peak,Negative,Staff,-1
ORD081987,CUST7639,JioMart,14:29.5,25,Dairy,507,"Not fresh, disappointed.",2,No,Yes,14,0,1,On-Time,High,Lunch,Negative,Product Quality,-1
ORD081988,CUST2300,Blinkit,56:29.5,33,Beverages,429,Good quality products.,4,No,No,56,0,0,On-Time,Medium,Off-Peak,Positive,Product Quality,1
ORD081989,CUST7726,Blinkit,51:29.5,32,Dairy,590,"Horrible experience, never ordering again.",1,No,Yes,51,0,1,On-Time,High,Off-Peak,Negative,Overall,-1
ORD081990,CUST5229,Blinkit,57:29.5,15,Snacks,333,"Fast delivery, great service!",5,No,No,57,0,0,Express,Medium,Off-Peak,Positive,Speed,1
ORD081991,CUST7377,Blinkit,03:29.5,30,Grocery,218,Quick and reliable!,5,No,No,3,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
