Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Hour,Delay_Flag,Refund_Flag,Delivery_Tier,Order_Segment,Hour_Bucket
ORD096787,CUST2057,Swiggy Instamart,48:29.5,18,Beverages,480,Very satisfied with the service.,5,No,No,48,0,0,Express,Medium,Off-Peak
ORD096788,CUST9618,Blinkit,38:29.5,14,Grocery,279,"Not fresh, disappointed.",2,No,Yes,38,0,1,Express,Medium,Off-Peak
ORD096789,CUST6524,Swiggy Instamart,41:29.5,57,Grocery,1470,Good quality products.,4,Yes,No,41,1,0,Very Late,Premium,Off-Peak
ORD096790,CUST1299,JioMart,00:29.5,36,Grocery,1475,"Easy to order, loved it!",5,No,No,0,0,0,Slow,Premium,Off-Peak
ORD096791,CUST8380,JioMart,03:29.5,38,Beverages,749,Good quality products.,4,No,No,3,0,0,Slow,High,Off-Peak
ORD096792,CUST8958,Blinkit,29:29.5,47,Dairy,501,Very satisfied with the service.,5,Yes,No,29,1,0,Slow,High,Off-Peak
ORD096793,CUST4088,Blinkit,42:29.5,20,Grocery,1347,"Horrible experience, never ordering again.",1,No,Yes,42,0,1,Express,Premium,Off-Peak
ORD096794,CUST1498,JioMart,37:29.5,21,Fruits & Vegetables,177,Very satisfied with the service.,5,No,No,37,0,0,On-Time,Low,Off-Peak
ORD096795,CUST7115,JioMart,56:29.5,25,Snacks,51,Packaging could be better.,3,No,No,56,0,0,On-Time,Low,Off-Peak
ORD096796,CUST6585,JioMart,27:29.5,37,Dairy,774,Excellent experience!,5,No,No,27,0,0,Slow,High,Off-Peak
ORD096797,CUST9069,JioMart,55:29.5,32,Grocery,911,Quick and reliable!,5,No,No,55,0,0,On-Time,High,Off-Peak
ORD096798,CUST8353,Swiggy Instamart,33:29.5,40,Snacks,320,"Very late delivery, not happy.",2,No,Yes,33,0,1,Slow,Medium,Off-Peak
ORD096799,CUST2877,Blinkit,21:29.5,40,Fruits & Vegetables,564,Items missing from order.,2,No,Yes,21,0,1,Slow,High,Evening
ORD096800,CUST5334,Blinkit,06:29.5,38,Beverages,977,Wrong item delivered.,1,No,Yes,6,0,1,Slow,High,Off-Peak
ORD096801,CUST4491,JioMart,42:29.5,24,Beverages,363,"Not fresh, disappointed.",2,No,Yes,42,0,1,On-Time,Medium,Off-Peak
ORD096802,CUST8094,Blinkit,38:29.5,36,Grocery,286,Items missing from order.,2,No,Yes,38,0,1,Slow,Medium,Off-Peak
ORD096803,CUST2569,Blinkit,43:29.5,39,Snacks,429,"Very late delivery, not happy.",2,No,Yes,43,0,1,Slow,Medium,Off-Peak
ORD096804,CUST8285,Swiggy Instamart,13:29.5,19,Grocery,701,"Horrible experience, never ordering again.",1,No,Yes,13,0,1,Express,High,Lunch
ORD096805,CUST2098,Swiggy Instamart,24:29.5,34,Grocery,370,Items missing from order.,2,No,Yes,24,0,1,On-Time,Medium,Off-Peak
ORD096806,CUST6261,Blinkit,51:29.5,5,Snacks,330,"Not fresh, disappointed.",2,No,Yes,51,0,1,Express,Medium,Off-Peak
ORD096807,CUST2402,Swiggy Instamart,32:29.5,28,Dairy,746,Very satisfied with the service.,5,No,No,32,0,0,On-Time,High,Off-Peak
ORD096808,CUST3132,JioMart,31:29.5,28,Personal Care,868,"Very late delivery, not happy.",2,No,Yes,31,0,1,On-Time,High,Off-Peak
ORD096809,CUST1929,Blinkit,18:29.5,35,Dairy,598,"Very late delivery, not happy.",2,No,Yes,18,0,1,On-Time,High,Evening
ORD096810,CUST5622,Swiggy Instamart,09:29.5,26,Dairy,285,"Horrible experience, never ordering again.",1,No,Yes,9,0,1,On-Time,Medium,Morning
ORD096811,CUST7209,Swiggy Instamart,40:29.5,28,Grocery,402,"Horrible experience, never ordering again.",1,No,Yes,40,0,1,On-Time,Medium,Off-Peak
ORD096812,CUST6022,Blinkit,55:29.5,52,Beverages,173,Delivery person was rude.,2,Yes,Yes,55,1,1,Very Late,Low,Off-Peak
ORD096813,CUST5831,Blinkit,25:29.5,25,Beverages,996,Wrong item delivered.,1,No,Yes,25,0,1,On-Time,High,Off-Peak
ORD096814,CUST5822,JioMart,37:29.5,25,Grocery,827,Good quality products.,4,No,No,37,0,0,On-Time,High,Off-Peak
ORD096815,CUST7636,Swiggy Instamart,00:29.5,32,Fruits & Vegetables,439,Delivery person was rude.,2,No,Yes,0,0,1,On-Time,Medium,Off-Peak
ORD096816,CUST3111,Blinkit,23:29.5,36,Snacks,443,"Not fresh, disappointed.",2,No,Yes,23,0,1,Slow,Medium,Off-Peak
ORD096817,CUST8697,Swiggy Instamart,51:29.5,30,Personal Care,398,Items missing from order.,2,No,Yes,51,0,1,On-Time,Medium,Off-Peak
ORD096818,CUST5314,Swiggy Instamart,48:29.5,25,Personal Care,535,Very satisfied with the service.,5,No,No,48,0,0,On-Time,High,Off-Peak
ORD096819,CUST2111,Swiggy Instamart,59:29.5,28,Personal Care,292,"Easy to order, loved it!",5,No,No,59,0,0,On-Time,Medium,Off-Peak
ORD096820,CUST4477,Swiggy Instamart,18:29.5,29,Beverages,618,Delivery person was rude.,2,No,Yes,18,0,1,On-Time,High,Evening
ORD096821,CUST8956,Blinkit,23:29.5,14,Personal Care,1003,"Horrible experience, never ordering again.",1,No,Yes,23,0,1,Express,Premium,Off-Peak
ORD096822,CUST5986,Blinkit,47:29.5,30,Grocery,699,Very satisfied with the service.,5,No,No,47,0,0,On-Time,High,Off-Peak
ORD096823,CUST7851,JioMart,37:29.5,25,Snacks,348,"Not fresh, disappointed.",2,No,Yes,37,0,1,On-Time,Medium,Off-Peak
ORD096824,CUST7648,Blinkit,04:29.5,14,Fruits & Vegetables,173,"Very late delivery, not happy.",2,No,Yes,4,0,1,Express,Low,Off-Peak
ORD096825,CUST4779,Swiggy Instamart,12:29.5,27,Fruits & Vegetables,115,"Easy to order, loved it!",5,No,No,12,0,0,On-Time,Low,Lunch
ORD096826,CUST5978,JioMart,07:29.5,45,Dairy,458,Wrong item delivered.,1,Yes,Yes,7,1,1,Slow,Medium,Morning
ORD096827,CUST8102,Blinkit,19:29.5,36,Fruits & Vegetables,699,Quick and reliable!,5,No,No,19,0,0,Slow,High,Evening
ORD096828,CUST5920,Blinkit,39:29.5,32,Dairy,369,"Horrible experience, never ordering again.",1,No,Yes,39,0,1,On-Time,Medium,Off-Peak
ORD096829,CUST1963,JioMart,07:29.5,43,Snacks,299,"Horrible experience, never ordering again.",1,Yes,Yes,7,1,1,Slow,Medium,Morning
ORD096830,CUST6830,Blinkit,41:29.5,25,Fruits & Vegetables,462,Items missing from order.,2,No,Yes,41,0,1,On-Time,Medium,Off-Peak
ORD096831,CUST8565,Blinkit,11:29.5,25,Dairy,686,Excellent experience!,5,No,No,11,0,0,On-Time,High,Off-Peak
ORD096832,CUST6148,Blinkit,17:29.5,53,Grocery,1494,Good quality products.,4,Yes,No,17,1,0,Very Late,Premium,Off-Peak
ORD096833,CUST3668,Swiggy Instamart,04:29.5,36,Grocery,729,Good quality products.,4,No,No,4,0,0,Slow,High,Off-Peak
ORD096834,CUST1043,JioMart,27:29.5,27,Personal Care,572,Delivery person was rude.,2,No,Yes,27,0,1,On-Time,High,Off-Peak
ORD096835,CUST8433,JioMart,16:29.5,33,Grocery,1441,Items missing from order.,2,No,Yes,16,0,1,On-Time,Premium,Off-Peak
ORD096836,CUST3823,Swiggy Instamart,24:29.5,24,Snacks,59,"Fast delivery, great service!",5,No,No,24,0,0,On-Time,Low,Off-Peak
ORD096837,CUST6076,JioMart,54:29.5,13,Fruits & Vegetables,111,Delivery person was rude.,2,No,Yes,54,0,1,Express,Low,Off-Peak
ORD096838,CUST7807,Blinkit,18:29.5,28,Personal Care,218,Quick and reliable!,5,No,No,18,0,0,On-Time,Medium,Evening
ORD096839,CUST4274,Swiggy Instamart,41:29.5,43,Grocery,1000,"Very late delivery, not happy.",2,Yes,Yes,41,1,1,Slow,High,Off-Peak
ORD096840,CUST2750,Swiggy Instamart,25:29.5,33,Fruits & Vegetables,243,Excellent experience!,5,No,No,25,0,0,On-Time,Medium,Off-Peak
ORD096841,CUST2112,Swiggy Instamart,51:29.5,22,Fruits & Vegetables,602,"Very late delivery, not happy.",2,No,Yes,51,0,1,On-Time,High,Off-Peak
ORD096842,CUST4910,JioMart,55:29.5,32,Beverages,533,Very satisfied with the service.,5,No,No,55,0,0,On-Time,High,Off-Peak
ORD096843,CUST5479,Swiggy Instamart,37:29.5,24,Snacks,255,Wrong item delivered.,1,No,Yes,37,0,1,On-Time,Medium,Off-Peak
ORD096844,CUST4309,Swiggy Instamart,57:29.5,28,Fruits & Vegetables,105,Quick and reliable!,5,No,No,57,0,0,On-Time,Low,Off-Peak
ORD096845,CUST4631,Swiggy Instamart,31:29.5,41,Personal Care,1355,Very satisfied with the service.,5,Yes,No,31,1,0,Slow,Premium,Off-Peak
ORD096846,CUST2530,JioMart,48:29.5,35,Fruits & Vegetables,133,Very satisfied with the service.,5,No,No,48,0,0,On-Time,Low,Off-Peak
ORD096847,CUST4090,JioMart,30:29.5,27,Grocery,927,"Not fresh, disappointed.",2,No,Yes,30,0,1,On-Time,High,Off-Peak
ORD096848,CUST3502,JioMart,12:29.5,40,Grocery,416,"Horrible experience, never ordering again.",1,No,Yes,12,0,1,Slow,Medium,Lunch
ORD096849,CUST1182,Swiggy Instamart,32:29.5,30,Personal Care,1342,Delivery person was rude.,2,No,Yes,32,0,1,On-Time,Premium,Off-Peak
ORD096850,CUST2744,Blinkit,03:29.5,38,Beverages,574,Items missing from order.,2,No,Yes,3,0,1,Slow,High,Off-Peak
ORD096851,CUST8049,JioMart,01:29.5,34,Beverages,276,"Not fresh, disappointed.",2,No,Yes,1,0,1,On-Time,Medium,Off-Peak
ORD096852,CUST1372,Blinkit,17:29.5,27,Snacks,388,Very satisfied with the service.,5,No,No,17,0,0,On-Time,Medium,Off-Peak
ORD096853,CUST8801,Blinkit,36:29.5,23,Beverages,428,Wrong item delivered.,1,No,Yes,36,0,1,On-Time,Medium,Off-Peak
ORD096854,CUST7266,JioMart,22:29.5,15,Personal Care,1365,Items missing from order.,2,No,Yes,22,0,1,Express,Premium,Evening
ORD096855,CUST3402,JioMart,36:29.5,22,Beverages,518,"Easy to order, loved it!",5,No,No,36,0,0,On-Time,High,Off-Peak
ORD096856,CUST7304,Blinkit,37:29.5,50,Snacks,312,"Not fresh, disappointed.",2,Yes,Yes,37,1,1,Slow,Medium,Off-Peak
ORD096857,CUST6561,JioMart,31:29.5,13,Snacks,343,"Very late delivery, not happy.",2,No,Yes,31,0,1,Express,Medium,Off-Peak
ORD096858,CUST1491,Blinkit,35:29.5,35,Fruits & Vegetables,55,"Not fresh, disappointed.",2,No,Yes,35,0,1,On-Time,Low,Off-Peak
ORD096859,CUST7991,Blinkit,12:29.5,30,Beverages,266,"Not fresh, disappointed.",2,No,Yes,12,0,1,On-Time,Medium,Lunch
ORD096860,CUST6118,Swiggy Instamart,54:29.5,17,Grocery,1142,Packaging could be better.,3,No,No,54,0,0,Express,Premium,Off-Peak
ORD096861,CUST1462,Blinkit,35:29.5,43,Dairy,121,"Easy to order, loved it!",5,Yes,No,35,1,0,Slow,Low,Off-Peak
ORD096862,CUST4514,Swiggy Instamart,10:29.5,26,Grocery,1074,Good quality products.,4,No,No,10,0,0,On-Time,Premium,Morning
ORD096863,CUST7667,Swiggy Instamart,13:29.5,13,Fruits & Vegetables,73,Wrong item delivered.,1,No,Yes,13,0,1,Express,Low,Lunch
ORD096864,CUST9860,JioMart,14:29.5,52,Fruits & Vegetables,590,Excellent experience!,5,Yes,No,14,1,0,Very Late,High,Lunch
ORD096865,CUST5879,JioMart,36:29.5,45,Fruits & Vegetables,67,"Not fresh, disappointed.",2,Yes,Yes,36,1,1,Slow,Low,Off-Peak
ORD096866,CUST1000,Blinkit,07:29.5,18,Grocery,953,"Not fresh, disappointed.",2,No,Yes,7,0,1,Express,High,Morning
ORD096867,CUST7631,JioMart,41:29.5,23,Grocery,621,"Easy to order, loved it!",5,No,No,41,0,0,On-Time,High,Off-Peak
ORD096868,CUST8372,JioMart,30:29.5,27,Beverages,443,"Not fresh, disappointed.",2,No,Yes,30,0,1,On-Time,Medium,Off-Peak
ORD096869,CUST3632,JioMart,51:29.5,18,Grocery,723,"Not fresh, disappointed.",2,No,Yes,51,0,1,Express,High,Off-Peak
ORD096870,CUST3581,JioMart,19:29.5,37,Fruits & Vegetables,684,Packaging could be better.,3,No,No,19,0,0,Slow,High,Evening
ORD096871,CUST6835,Blinkit,13:29.5,12,Grocery,1177,"Easy to order, loved it!",5,No,No,13,0,0,Express,Premium,Lunch
ORD096872,CUST8577,Swiggy Instamart,44:29.5,20,Dairy,630,Packaging could be better.,3,No,No,44,0,0,Express,High,Off-Peak
ORD096873,CUST4062,Swiggy Instamart,03:29.5,12,Fruits & Vegetables,540,Quick and reliable!,5,No,No,3,0,0,Express,High,Off-Peak
ORD096874,CUST5021,Swiggy Instamart,12:29.5,24,Snacks,187,"Easy to order, loved it!",5,No,No,12,0,0,On-Time,Low,Lunch
ORD096875,CUST2109,JioMart,04:29.5,33,Fruits & Vegetables,592,Very satisfied with the service.,5,No,No,4,0,0,On-Time,High,Off-Peak
ORD096876,CUST3065,JioMart,06:29.5,17,Dairy,642,"Very late delivery, not happy.",2,No,Yes,6,0,1,Express,High,Off-Peak
ORD096877,CUST2774,Blinkit,50:29.5,30,Grocery,1204,Delivery person was rude.,2,No,Yes,50,0,1,On-Time,Premium,Off-Peak
ORD096878,CUST1605,Swiggy Instamart,22:29.5,15,Personal Care,825,Excellent experience!,5,No,No,22,0,0,Express,High,Evening
ORD096879,CUST8381,Blinkit,42:29.5,38,Beverages,634,"Very late delivery, not happy.",2,No,Yes,42,0,1,Slow,High,Off-Peak
ORD096880,CUST4010,Swiggy Instamart,01:29.5,31,Fruits & Vegetables,673,Delivery person was rude.,2,No,Yes,1,0,1,On-Time,High,Off-Peak
ORD096881,CUST7192,Blinkit,16:29.5,28,Snacks,313,Packaging could be better.,3,No,No,16,0,0,On-Time,Medium,Off-Peak
ORD096882,CUST6014,Blinkit,08:29.5,38,Dairy,290,"Easy to order, loved it!",5,No,No,8,0,0,Slow,Medium,Morning
ORD096883,CUST3469,Blinkit,13:29.5,35,Dairy,784,"Fast delivery, great service!",5,No,No,13,0,0,On-Time,High,Lunch
ORD096884,CUST9024,Swiggy Instamart,02:29.5,28,Grocery,728,"Easy to order, loved it!",5,No,No,2,0,0,On-Time,High,Off-Peak
ORD096885,CUST4054,JioMart,24:29.5,37,Personal Care,970,"Fast delivery, great service!",5,No,No,24,0,0,Slow,High,Off-Peak
ORD096886,CUST6290,Swiggy Instamart,01:29.5,42,Fruits & Vegetables,558,Wrong item delivered.,1,Yes,Yes,1,1,1,Slow,High,Off-Peak
ORD096887,CUST2042,JioMart,11:29.5,30,Dairy,153,Items missing from order.,2,No,Yes,11,0,1,On-Time,Low,Off-Peak
ORD096888,CUST7536,Blinkit,31:29.5,38,Personal Care,1819,"Not fresh, disappointed.",2,No,Yes,31,0,1,Slow,Premium,Off-Peak
ORD096889,CUST1626,Swiggy Instamart,56:29.5,13,Beverages,155,"Fast delivery, great service!",5,No,No,56,0,0,Express,Low,Off-Peak
ORD096890,CUST7890,JioMart,54:29.5,20,Snacks,267,Good quality products.,4,No,No,54,0,0,Express,Medium,Off-Peak
ORD096891,CUST5281,Swiggy Instamart,41:29.5,11,Fruits & Vegetables,546,Very satisfied with the service.,5,No,No,41,0,0,Express,High,Off-Peak
ORD096892,CUST8552,Swiggy Instamart,33:29.5,34,Dairy,419,Good quality products.,4,No,No,33,0,0,On-Time,Medium,Off-Peak
ORD096893,CUST9002,Swiggy Instamart,10:29.5,29,Beverages,599,Delivery person was rude.,2,No,Yes,10,0,1,On-Time,High,Morning
ORD096894,CUST2379,Blinkit,43:29.5,32,Snacks,452,"Very late delivery, not happy.",2,No,Yes,43,0,1,On-Time,Medium,Off-Peak
ORD096895,CUST7615,JioMart,14:29.5,36,Dairy,147,"Fast delivery, great service!",5,No,No,14,0,0,Slow,Low,Lunch
ORD096896,CUST6365,Blinkit,41:29.5,9,Personal Care,683,"Easy to order, loved it!",5,No,No,41,0,0,Express,High,Off-Peak
ORD096897,CUST4427,JioMart,06:29.5,35,Personal Care,1844,Packaging could be better.,3,No,No,6,0,0,On-Time,Premium,Off-Peak
ORD096898,CUST6716,Blinkit,22:29.5,33,Grocery,898,Excellent experience!,5,No,No,22,0,0,On-Time,High,Evening
ORD096899,CUST5538,Swiggy Instamart,22:29.5,39,Grocery,760,"Easy to order, loved it!",5,No,No,22,0,0,Slow,High,Evening
ORD096900,CUST4922,Blinkit,39:29.5,28,Grocery,825,Packaging could be better.,3,No,No,39,0,0,On-Time,High,Off-Peak
ORD096901,CUST5116,Swiggy Instamart,34:29.5,33,Personal Care,741,Excellent experience!,5,No,No,34,0,0,On-Time,High,Off-Peak
ORD096902,CUST8164,JioMart,07:29.5,30,Dairy,443,"Easy to order, loved it!",5,No,No,7,0,0,On-Time,Medium,Morning
ORD096903,CUST6025,JioMart,45:29.5,21,Personal Care,447,Good quality products.,4,No,No,45,0,0,On-Time,Medium,Off-Peak
ORD096904,CUST9562,Swiggy Instamart,36:29.5,5,Grocery,340,"Not fresh, disappointed.",2,No,Yes,36,0,1,Express,Medium,Off-Peak
ORD096905,CUST1253,Swiggy Instamart,04:29.5,26,Dairy,553,Excellent experience!,5,No,No,4,0,0,On-Time,High,Off-Peak
ORD096906,CUST6340,Blinkit,24:29.5,31,Snacks,97,Delivery person was rude.,2,No,Yes,24,0,1,On-Time,Low,Off-Peak
ORD096907,CUST8962,Blinkit,35:29.5,32,Fruits & Vegetables,184,Wrong item delivered.,1,No,Yes,35,0,1,On-Time,Low,Off-Peak
ORD096908,CUST2027,Blinkit,10:29.5,21,Dairy,530,"Not fresh, disappointed.",2,No,Yes,10,0,1,On-Time,High,Morning
ORD096909,CUST9429,JioMart,19:29.5,40,Beverages,236,"Fast delivery, great service!",5,No,No,19,0,0,Slow,Medium,Evening
ORD096910,CUST2422,Swiggy Instamart,31:29.5,43,Dairy,471,Items missing from order.,2,Yes,Yes,31,1,1,Slow,Medium,Off-Peak
ORD096911,CUST9171,JioMart,21:29.5,24,Dairy,174,"Not fresh, disappointed.",2,No,Yes,21,0,1,On-Time,Low,Evening
ORD096912,CUST9559,Swiggy Instamart,31:29.5,45,Snacks,126,"Fast delivery, great service!",5,Yes,No,31,1,0,Slow,Low,Off-Peak
ORD096913,CUST2332,Swiggy Instamart,30:29.5,28,Dairy,265,Wrong item delivered.,1,No,Yes,30,0,1,On-Time,Medium,Off-Peak
ORD096914,CUST8927,JioMart,26:29.5,14,Grocery,1370,Very satisfied with the service.,5,No,No,26,0,0,Express,Premium,Off-Peak
ORD096915,CUST8514,Blinkit,44:29.5,31,Grocery,736,Very satisfied with the service.,5,No,No,44,0,0,On-Time,High,Off-Peak
ORD096916,CUST1574,Blinkit,54:29.5,21,Dairy,482,Quick and reliable!,5,No,No,54,0,0,On-Time,Medium,Off-Peak
ORD096917,CUST8918,JioMart,09:29.5,19,Beverages,959,Very satisfied with the service.,5,No,No,9,0,0,Express,High,Morning
ORD096918,CUST7435,Swiggy Instamart,09:29.5,28,Personal Care,1285,"Very late delivery, not happy.",2,No,Yes,9,0,1,On-Time,Premium,Morning
ORD096919,CUST4154,JioMart,48:29.5,28,Fruits & Vegetables,475,"Horrible experience, never ordering again.",1,No,Yes,48,0,1,On-Time,Medium,Off-Peak
ORD096920,CUST4053,Blinkit,07:29.5,36,Fruits & Vegetables,223,Wrong item delivered.,1,No,Yes,7,0,1,Slow,Medium,Morning
ORD096921,CUST3437,Swiggy Instamart,26:29.5,42,Beverages,170,Delivery person was rude.,2,Yes,Yes,26,1,1,Slow,Low,Off-Peak
ORD096922,CUST4422,JioMart,12:29.5,31,Snacks,290,"Very late delivery, not happy.",2,No,Yes,12,0,1,On-Time,Medium,Lunch
ORD096923,CUST8293,Blinkit,07:29.5,5,Fruits & Vegetables,322,"Very late delivery, not happy.",2,No,Yes,7,0,1,Express,Medium,Morning
ORD096924,CUST4141,Swiggy Instamart,25:29.5,34,Dairy,629,"Fast delivery, great service!",5,No,No,25,0,0,On-Time,High,Off-Peak
ORD096925,CUST3183,JioMart,50:29.5,18,Snacks,102,Excellent experience!,5,No,No,50,0,0,Express,Low,Off-Peak
ORD096926,CUST4364,JioMart,20:29.5,34,Grocery,632,"Easy to order, loved it!",5,No,No,20,0,0,On-Time,High,Evening
ORD096927,CUST6725,Blinkit,09:29.5,28,Fruits & Vegetables,505,Items missing from order.,2,No,Yes,9,0,1,On-Time,High,Morning
ORD096928,CUST2895,JioMart,26:29.5,29,Beverages,729,Excellent experience!,5,No,No,26,0,0,On-Time,High,Off-Peak
ORD096929,CUST5714,JioMart,25:29.5,23,Grocery,1455,Delivery person was rude.,2,No,Yes,25,0,1,On-Time,Premium,Off-Peak
ORD096930,CUST3552,JioMart,02:29.5,31,Fruits & Vegetables,229,Good quality products.,4,No,No,2,0,0,On-Time,Medium,Off-Peak
ORD096931,CUST4747,JioMart,51:29.5,42,Fruits & Vegetables,65,Excellent experience!,5,Yes,No,51,1,0,Slow,Low,Off-Peak
ORD096932,CUST6259,Blinkit,33:29.5,47,Grocery,612,Items missing from order.,2,Yes,Yes,33,1,1,Slow,High,Off-Peak
ORD096933,CUST5902,Swiggy Instamart,31:29.5,26,Personal Care,1551,"Horrible experience, never ordering again.",1,No,Yes,31,0,1,On-Time,Premium,Off-Peak
ORD096934,CUST5830,Swiggy Instamart,57:29.5,28,Beverages,954,Items missing from order.,2,No,Yes,57,0,1,On-Time,High,Off-Peak
ORD096935,CUST5001,JioMart,23:29.5,23,Dairy,607,Wrong item delivered.,1,No,Yes,23,0,1,On-Time,High,Off-Peak
ORD096936,CUST4006,Blinkit,37:29.5,28,Dairy,156,Items missing from order.,2,No,Yes,37,0,1,On-Time,Low,Off-Peak
ORD096937,CUST5705,JioMart,57:29.5,31,Personal Care,769,Delivery person was rude.,2,No,Yes,57,0,1,On-Time,High,Off-Peak
ORD096938,CUST1180,JioMart,09:29.5,29,Fruits & Vegetables,302,Wrong item delivered.,1,No,Yes,9,0,1,On-Time,Medium,Morning
ORD096939,CUST9546,JioMart,32:29.5,22,Grocery,719,Wrong item delivered.,1,No,Yes,32,0,1,On-Time,High,Off-Peak
ORD096940,CUST7527,JioMart,42:29.5,15,Personal Care,959,Items missing from order.,2,No,Yes,42,0,1,Express,High,Off-Peak
ORD096941,CUST4992,Swiggy Instamart,16:29.5,21,Grocery,448,"Horrible experience, never ordering again.",1,No,Yes,16,0,1,On-Time,Medium,Off-Peak
ORD096942,CUST3246,JioMart,45:29.5,29,Beverages,247,Packaging could be better.,3,No,No,45,0,0,On-Time,Medium,Off-Peak
ORD096943,CUST9459,JioMart,34:29.5,44,Beverages,771,Good quality products.,4,Yes,No,34,1,0,Slow,High,Off-Peak
ORD096944,CUST4283,JioMart,54:29.5,24,Fruits & Vegetables,59,Delivery person was rude.,2,No,Yes,54,0,1,On-Time,Low,Off-Peak
ORD096945,CUST2627,Swiggy Instamart,52:29.5,30,Dairy,432,Excellent experience!,5,No,No,52,0,0,On-Time,Medium,Off-Peak
ORD096946,CUST8118,Blinkit,14:29.5,9,Fruits & Vegetables,135,Wrong item delivered.,1,No,Yes,14,0,1,Express,Low,Lunch
ORD096947,CUST9962,Blinkit,14:29.5,7,Fruits & Vegetables,383,Packaging could be better.,3,No,No,14,0,0,Express,Medium,Lunch
ORD096948,CUST3550,Blinkit,17:29.5,5,Snacks,221,Good quality products.,4,No,No,17,0,0,Express,Medium,Off-Peak
ORD096949,CUST7270,Blinkit,08:29.5,49,Grocery,785,Excellent experience!,5,Yes,No,8,1,0,Slow,High,Morning
ORD096950,CUST9984,Blinkit,48:29.5,32,Dairy,501,Items missing from order.,2,No,Yes,48,0,1,On-Time,High,Off-Peak
ORD096951,CUST9690,JioMart,36:29.5,19,Snacks,223,Items missing from order.,2,No,Yes,36,0,1,Express,Medium,Off-Peak
ORD096952,CUST3876,JioMart,35:29.5,23,Beverages,417,Packaging could be better.,3,No,No,35,0,0,On-Time,Medium,Off-Peak
ORD096953,CUST8759,Blinkit,48:29.5,25,Grocery,818,Packaging could be better.,3,No,No,48,0,0,On-Time,High,Off-Peak
ORD096954,CUST1032,Swiggy Instamart,44:29.5,44,Fruits & Vegetables,211,"Very late delivery, not happy.",2,Yes,Yes,44,1,1,Slow,Medium,Off-Peak
ORD096955,CUST9410,JioMart,29:29.5,32,Snacks,473,Items missing from order.,2,No,Yes,29,0,1,On-Time,Medium,Off-Peak
ORD096956,CUST7697,Blinkit,45:29.5,32,Personal Care,1739,"Not fresh, disappointed.",2,No,Yes,45,0,1,On-Time,Premium,Off-Peak
ORD096957,CUST6990,Swiggy Instamart,42:29.5,43,Personal Care,119,Quick and reliable!,5,Yes,No,42,1,0,Slow,Low,Off-Peak
ORD096958,CUST1680,Blinkit,19:29.5,37,Beverages,398,"Fast delivery, great service!",5,No,No,19,0,0,Slow,Medium,Evening
ORD096959,CUST3664,Swiggy Instamart,01:29.5,39,Personal Care,1423,Good quality products.,4,No,No,1,0,0,Slow,Premium,Off-Peak
ORD096960,CUST2106,Blinkit,52:29.5,5,Snacks,194,Wrong item delivered.,1,No,Yes,52,0,1,Express,Low,Off-Peak
ORD096961,CUST4592,JioMart,44:29.5,18,Personal Care,1931,"Horrible experience, never ordering again.",1,No,Yes,44,0,1,Express,Premium,Off-Peak
ORD096962,CUST7912,Blinkit,10:29.5,55,Beverages,752,Delivery person was rude.,2,Yes,Yes,10,1,1,Very Late,High,Morning
ORD096963,CUST1794,Blinkit,38:29.5,20,Personal Care,590,Delivery person was rude.,2,No,Yes,38,0,1,Express,High,Off-Peak
ORD096964,CUST9219,Blinkit,26:29.5,34,Fruits & Vegetables,172,Very satisfied with the service.,5,No,No,26,0,0,On-Time,Low,Off-Peak
ORD096965,CUST1674,Blinkit,01:29.5,22,Dairy,425,Good quality products.,4,No,No,1,0,0,On-Time,Medium,Off-Peak
ORD096966,CUST7352,Blinkit,21:29.5,34,Personal Care,984,Delivery person was rude.,2,No,Yes,21,0,1,On-Time,High,Evening
ORD096967,CUST1740,Swiggy Instamart,10:29.5,51,Beverages,586,Quick and reliable!,5,Yes,No,10,1,0,Very Late,High,Morning
ORD096968,CUST4648,JioMart,50:29.5,32,Snacks,442,Packaging could be better.,3,No,No,50,0,0,On-Time,Medium,Off-Peak
ORD096969,CUST2280,JioMart,21:29.5,59,Personal Care,1690,"Fast delivery, great service!",5,Yes,No,21,1,0,Very Late,Premium,Evening
ORD096970,CUST8788,JioMart,26:29.5,40,Grocery,421,"Not fresh, disappointed.",2,No,Yes,26,0,1,Slow,Medium,Off-Peak
ORD096971,CUST5440,Swiggy Instamart,10:29.5,15,Beverages,129,"Fast delivery, great service!",5,No,No,10,0,0,Express,Low,Morning
ORD096972,CUST3241,Blinkit,31:29.5,10,Beverages,432,"Easy to order, loved it!",5,No,No,31,0,0,Express,Medium,Off-Peak
ORD096973,CUST8940,JioMart,18:29.5,5,Snacks,98,"Horrible experience, never ordering again.",1,No,Yes,18,0,1,Express,Low,Evening
ORD096974,CUST5244,Swiggy Instamart,11:29.5,26,Fruits & Vegetables,442,"Fast delivery, great service!",5,No,No,11,0,0,On-Time,Medium,Off-Peak
ORD096975,CUST5669,Blinkit,35:29.5,24,Beverages,881,Items missing from order.,2,No,Yes,35,0,1,On-Time,High,Off-Peak
ORD096976,CUST9686,JioMart,14:29.5,27,Personal Care,1260,"Horrible experience, never ordering again.",1,No,Yes,14,0,1,On-Time,Premium,Lunch
